AÑO,MES,PRODUCTO,TIPOCOMPRA,HOSPITAL,TGL,CANTIDADCOMPRA
2021,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,1000
2021,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,240
2021,6,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,340
2021,6,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,350
2021,6,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,210
2021,6,APOSITO MALLADO C/ SILICONA-0,Concurso,0,ALMACENABLE,70
2021,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,4,ALMACENABLE,2000
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,0,ALMACENABLE,1200
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,10,ALMACENABLE,1200
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,6600
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,0,ALMACENABLE,900
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1800
2021,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,50
2021,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,450
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,0,ALMACENABLE,220
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,4,ALMACENABLE,60
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,0,ALMACENABLE,200
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,18,ALMACENABLE,50
2021,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,10,ALMACENABLE,170
2021,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,18,ALMACENABLE,70
2021,6,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,10,ALMACENABLE,900
2021,6,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,18,ALMACENABLE,600
2021,6,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,4,ALMACENABLE,950
2021,6,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,4000
2021,6,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,4000
2021,6,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,0,ALMACENABLE,2000
2021,6,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,18,ALMACENABLE,1600
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,11,TRANSITO,5
2021,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,72
2021,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,24
2021,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,4,TRANSITO,36
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,11,TRANSITO,10
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,11,TRANSITO,30
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,18,TRANSITO,35
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,2,TRANSITO,10
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,4,TRANSITO,5
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,1,TRANSITO,20
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,11,TRANSITO,5
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,18,TRANSITO,55
2021,6,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,Compra menor,11,TRANSITO,5
2021,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,11,TRANSITO,18
2021,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,12,TRANSITO,5
2021,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,18,TRANSITO,3
2021,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,11,TRANSITO,18
2021,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,14,TRANSITO,4
2021,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,18,TRANSITO,30
2021,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,9,TRANSITO,4
2021,6,HIDROGEL-37,Concurso,0,ALMACENABLE,120
2021,6,HIDROGEL-37,Concurso,10,ALMACENABLE,740
2021,6,HIDROGEL-37,Concurso,13,ALMACENABLE,520
2021,6,HIDROGEL-37,Concurso,18,ALMACENABLE,150
2021,6,HIDROGEL-37,Concurso,4,ALMACENABLE,120
2021,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,200
2021,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,480
2021,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,350
2021,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,70
2021,7,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,200
2021,7,APOSITO C/ CARBON Y PLATA-4,Concurso,10,ALMACENABLE,130
2021,7,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,480
2021,7,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1200
2021,7,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,600
2021,7,APOSITO DE ALGINATO C/ PLATA-6,Concurso,10,ALMACENABLE,100
2021,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Compra menor,10,ALMACENABLE,400
2021,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,0,ALMACENABLE,200
2021,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,160
2021,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,18,ALMACENABLE,220
2021,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,180
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,10,TRANSITO,20
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,11,TRANSITO,10
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,0,ALMACENABLE,220
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,10,ALMACENABLE,430
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,18,ALMACENABLE,240
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,4,ALMACENABLE,50
2021,7,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,260
2021,7,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,140
2021,7,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,12,TRANSITO,32
2021,7,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,590
2021,7,APOSITO DE HIDROCOLOIDE-3,Concurso,18,ALMACENABLE,45
2021,7,APOSITO DE HIDROCOLOIDE-3,Concurso,4,ALMACENABLE,20
2021,7,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1360
2021,7,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2021,7,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,60
2021,7,APOSITO DE HIDROCOLOIDE-7,Concurso,13,ALMACENABLE,200
2021,7,APOSITO DE HIDROCOLOIDE-9,Concurso,0,ALMACENABLE,1008
2021,7,APOSITO DE HIDROCOLOIDE-9,Concurso,10,ALMACENABLE,183
2021,7,APOSITO DE HIDROCOLOIDE-9,Concurso,18,ALMACENABLE,498
2021,7,APOSITO DE HIDROCOLOIDE-9,Concurso,4,ALMACENABLE,135
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,10,TRANSITO,20
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,55
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,50
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,50
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,3,TRANSITO,30
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,4,TRANSITO,60
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,0,ALMACENABLE,200
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,10,ALMACENABLE,1050
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,0,ALMACENABLE,360
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,10,ALMACENABLE,1200
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,13,ALMACENABLE,2900
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,400
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,400
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,800
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,240
2021,7,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,Compra menor,9,TRANSITO,5
2021,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,Compra menor,11,TRANSITO,40
2021,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,Compra menor,18,TRANSITO,10
2021,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,0,ALMACENABLE,60
2021,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,270
2021,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,1000
2021,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,360
2021,7,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,160
2021,7,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,310
2021,7,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,380
2021,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,4000
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,10,ALMACENABLE,900
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,6600
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1800
2021,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,100
2021,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,500
2021,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,13,ALMACENABLE,200
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,0,ALMACENABLE,400
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,0,ALMACENABLE,240
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,18,ALMACENABLE,100
2021,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,0,ALMACENABLE,40
2021,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,10,ALMACENABLE,90
2021,7,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,10,ALMACENABLE,2000
2021,7,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,18,ALMACENABLE,1500
2021,7,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,4,ALMACENABLE,900
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,Compra menor,11,TRANSITO,4
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,11,TRANSITO,15
2021,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,11,TRANSITO,12
2021,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,132
2021,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,15,TRANSITO,12
2021,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,36
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,11,TRANSITO,10
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,18,TRANSITO,25
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,2,TRANSITO,10
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,1,TRANSITO,10
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,12,TRANSITO,5
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,18,TRANSITO,15
2021,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,18,TRANSITO,21
2021,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,Compra menor,6,TRANSITO,3
2021,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,10,TRANSITO,10
2021,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,11,TRANSITO,18
2021,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,14,TRANSITO,4
2021,7,HIDROGEL-37,Concurso,0,ALMACENABLE,240
2021,7,HIDROGEL-37,Concurso,10,ALMACENABLE,840
2021,7,HIDROGEL-37,Concurso,13,ALMACENABLE,200
2021,7,HIDROGEL-37,Concurso,18,ALMACENABLE,90
2021,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,180
2021,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,440
2021,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,350
2021,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,110
2021,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,0,ALMACENABLE,350
2021,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,10,ALMACENABLE,350
2021,8,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,200
2021,8,APOSITO C/ CARBON Y PLATA-4,Concurso,10,ALMACENABLE,110
2021,8,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,320
2021,8,APOSITO C/ CARBON Y PLATA-6,Concurso,0,ALMACENABLE,300
2021,8,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,300
2021,8,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,600
2021,8,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,600
2021,8,APOSITO DE ALGINATO C/ PLATA-6,Concurso,10,ALMACENABLE,100
2021,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Compra menor,10,ALMACENABLE,100
2021,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,0,ALMACENABLE,200
2021,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,160
2021,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,90
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,10,TRANSITO,10
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,11,TRANSITO,10
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,12,TRANSITO,40
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,Concurso,5,TRANSITO,60
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,0,ALMACENABLE,200
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,10,ALMACENABLE,330
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,Concurso,18,ALMACENABLE,220
2021,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,200
2021,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,10,ALMACENABLE,210
2021,8,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,120
2021,8,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,905
2021,8,APOSITO DE HIDROCOLOIDE-3,Concurso,18,ALMACENABLE,45
2021,8,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1810
2021,8,APOSITO DE HIDROCOLOIDE-6,Concurso,4,ALMACENABLE,30
2021,8,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2021,8,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,60
2021,8,APOSITO DE HIDROCOLOIDE-7,Concurso,13,ALMACENABLE,200
2021,8,APOSITO DE HIDROCOLOIDE-7,Concurso,18,ALMACENABLE,265
2021,8,APOSITO DE HIDROCOLOIDE-9,Concurso,0,ALMACENABLE,2016
2021,8,APOSITO DE HIDROCOLOIDE-9,Concurso,10,ALMACENABLE,87
2021,8,APOSITO DE HIDROCOLOIDE-9,Concurso,18,ALMACENABLE,483
2021,8,APOSITO DE HIDROCOLOIDE-9,Concurso,4,ALMACENABLE,54
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,10,TRANSITO,45
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,40
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,35
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,200
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,3,TRANSITO,60
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,0,ALMACENABLE,240
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Concurso,10,ALMACENABLE,940
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,0,ALMACENABLE,560
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,10,ALMACENABLE,1120
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Concurso,13,ALMACENABLE,2500
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,200
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,200
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,400
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,395
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,4,ALMACENABLE,55
2021,8,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,Compra menor,18,TRANSITO,10
2021,8,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,Compra menor,2,TRANSITO,20
2021,8,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,150
2021,8,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,1400
2021,8,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,190
2021,8,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,350
2021,8,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,250
2021,8,APOSITO MALLADO C/ SILICONA-0,Concurso,0,ALMACENABLE,70
2021,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,7000
2021,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,13,ALMACENABLE,2000
2021,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,9000
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,0,ALMACENABLE,600
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,10,ALMACENABLE,600
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,13,ALMACENABLE,3000
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,3600
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,0,ALMACENABLE,900
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,10,ALMACENABLE,300
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1800
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,4,ALMACENABLE,300
2021,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,50
2021,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,450
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,0,ALMACENABLE,320
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,10,ALMACENABLE,20
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,Concurso,18,ALMACENABLE,100
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,0,ALMACENABLE,140
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,Concurso,18,ALMACENABLE,50
2021,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,0,ALMACENABLE,40
2021,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,10,ALMACENABLE,170
2021,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Concurso,18,ALMACENABLE,130
2021,8,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,10,ALMACENABLE,2600
2021,8,APÓSITO TRANSPARENTE ADHESIVO-20,Concurso,18,ALMACENABLE,1200
2021,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,2000
2021,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,4000
2021,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1600
2021,8,APÓSITO TRANSPARENTE ADHESIVO-24,Concurso,10,ALMACENABLE,3700
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,Compra menor,4,TRANSITO,4
2021,8,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,96
2021,8,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,12
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,Compra menor,4,TRANSITO,10
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,11,TRANSITO,30
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,18,TRANSITO,40
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,Compra menor,4,TRANSITO,5
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,1,TRANSITO,40
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,11,TRANSITO,20
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,18,TRANSITO,20
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,Compra menor,4,TRANSITO,5
2021,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,10,TRANSITO,5
2021,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,11,TRANSITO,2
2021,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,12,TRANSITO,5
2021,8,HIDROGEL-37,Concurso,10,ALMACENABLE,710
2021,8,HIDROGEL-37,Concurso,13,ALMACENABLE,500
2021,8,HIDROGEL-37,Concurso,18,ALMACENABLE,140
2021,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,200
2021,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,490
2021,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,300
2021,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,90
2021,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,10,ALMACENABLE,350
2021,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,18,ALMACENABLE,350
2021,9,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,200
2021,9,APOSITO C/ CARBON Y PLATA-4,Concurso,10,ALMACENABLE,200
