CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,TGL,PRODUCTO,REGION,HOSPITAL,DEPARTAMENTO,MES,AÑO,PRECIOUNIDAD
E64764,346500/19,37147,1280,640,60.69888,121.39776,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,0,2,4,2019,0.09484200000000001
E64543,346983/19,403770,25,5,12.1,60.5,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,12,123,4,2019,2.42
E64663,346349/19,413568,265,5,26.950275,1428.364575,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,18,1,4,2019,5.390055
E65159,346553/19,281 421,4000,1000,10.461204,41.844816,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,18,1,4,2019,0.010461204
E78950,346462/19,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,4,2019,6.489999999999999
E99808,344827/19,178567.1,10,10,62.7,62.7,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,11,138,4,2019,6.2700000000000005
B41691,438284/20,400403,110,10,102.802,1130.822,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,4,2020,10.280199999999999
B41691,437367/20,400403,70,10,102.802,719.614,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,4,2020,10.2802
E64751,437360/20,1624W,2400,400,44.0,264.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,4,2020,0.11
E64932,437397/20,39001,400,5,5.24537,419.6296,Compra menor,ALMACENABLE,HIDROGEL-37,0,10,1,4,2020,1.049074
E70130,437418/20,187662,140,5,12.65,354.2,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,18,1,4,2020,2.53
E65056,437388/20,33533,201,3,1.28271,85.94157,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,18,1,4,2020,0.42757
E73753,437575/20,MAP190,150,10,61.40211,921.03165,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,4,2020,6.140211
B40558,470250/23,400505,5,1,9.88899,49.44495,Concurso,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,105,4,2023,9.88899
B40558,472108/23,400505,4,1,9.88899,39.55596,Concurso,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,14,32,4,2023,9.88899
B40558,471884/23,400505,2,1,9.88899,19.77798,Concurso,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,67,4,2023,9.88899
E64488,470628/23,284300,450,30,198.002475,2970.037125,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,8,1,4,2023,6.600082499999999
E64764,470542/23,37147,1280,640,78.0032,156.0064,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,8,1,4,2023,0.12188000000000002
E64543,471400/23,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,40,4,2023,2.42
E64543,471402/23,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,53,4,2023,2.42
F43580,471892/23,M8275051/5,10,5,412.5,825.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,11,67,4,2023,82.5
E65894,470630/23,157028.4,220,10,34.98,769.56,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,8,1,4,2023,3.4979999999999998
E99808,472444/23,178567.1,60,10,62.59,375.54,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,56,4,2023,6.259
F44200,471893/23,421551,5,1,111.1022,555.511,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,67,4,2023,111.1022
E64488,517682/16,284300,100,50,441.639,883.278,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,10,1,5,2016,8.83278
E64751,517209/16,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,4,1,5,2016,0.11
E64765,517548/16,1385,1500,300,61.722222,308.61111,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,5,2016,0.20574074
E65159,517605/16,281 421,2000,1000,10.461204,20.922408,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,10,1,5,2016,0.010461204
E73753,517611/16,MAP190,170,10,63.8,1084.6,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,5,2016,6.38
E64663,369454/17,413568,250,5,26.950275,1347.51375,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,5,2017,5.390055
E65007,369449/17,20415,100,50,215.325,430.65,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,5,2017,4.3065
E65007,369449/17,20415,50,50,215.325,215.325,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,5,2017,4.3065
E69682,369898/17,166680.2,40,10,132.0,528.0,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,10,1,5,2017,13.2
E64663,456937/18,413568,200,100,539.0055,1078.011,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,5,2018,5.390055
E64751,456891/18,1624W,2000,400,44.0,220.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,5,2018,0.11
E64764,457010/18,37147,2560,640,60.69888,242.79552,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,18,1,5,2018,0.09484200000000001
E64946,457201/18,66800248,100,10,16.5,165.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,18,1,5,2018,1.65
E64544,435609/19,420621,190,10,42.9,815.1,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,5,2019,4.29
E64544,435611/19,420621,100,10,42.9,429.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,0,2,5,2019,4.29
E64663,435612/19,413568,100,100,539.0055,539.0055,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,5,2019,5.390055
E64750,435413/19,1626W,400,200,61.6,123.2,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,4,1,5,2019,0.308
E65159,435894/19,281 421,8000,1000,10.461204,83.689632,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,10,1,5,2019,0.010461204
E66071,435611/19,420680,120,10,20.9,250.8,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,5,2019,2.0900000000000003
E99808,436287/19,178567.1,20,10,62.7,125.4,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,11,112,5,2019,6.2700000000000005
E64750,486437/21,4630,500,500,137.49996,137.49996,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,4,1,5,2021,0.27499991999999995
E64764,486250/21,1383,3300,300,27.588,303.468,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,18,1,5,2021,0.09196
E64765,486250/21,1385,1200,300,49.302,197.208,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,5,2021,0.16433999999999999
E64911,486250/21,20701,600,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,5,2021,2.55376
E64663,486227/21,413568,290,5,26.399925,1531.19565,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,18,1,5,2021,5.279985
E64663,486228/21,413568,55,5,26.399925,290.399175,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,4,1,5,2021,5.279985
E70130,486230/21,187662,60,5,11.99,143.88,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,10,1,5,2021,2.398
E65056,486194/21,33533,96,3,0.989571,31.666272,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,10,1,5,2021,0.329857
E65509,486379/21,161445.2,80,80,429.44,429.44,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,18,1,5,2021,5.368
E99807,486379/21,178565.7,90,10,47.19,424.71,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,18,1,5,2021,4.718999999999999
F43325,483838/21,409761,10,10,543.84,543.84,Compra menor,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0,1,111,5,2021,54.384
B41691,587211/22,400403,100,10,107.25,1072.5,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,0,2,5,2022,10.725
E64663,587506/22,413568,200,100,527.9985,1055.997,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,5,2022,5.279985
E64543,588357/22,403770,30,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,32,5,2022,2.42
E67835,588340/22,66974941,200,100,20.37037,40.74074,Compra menor,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25,0,10,1,5,2022,0.20370370000000002
E78950,587313/22,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,140,5,2022,6.489999999999999
E99807,588186/22,178565.7,100,10,47.19,471.9,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,0,2,5,2022,4.718999999999999
E99808,588364/22,178567.1,100,10,62.595,625.95,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,32,5,2022,6.2595
F44200,587322/22,421551,5,1,111.1022,555.511,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,168,5,2022,111.1022
B40558,613245/23,400505,2,1,9.88899,19.77798,Concurso,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,69,5,2023,9.88899
E64544,614196/23,420621,340,10,42.349958,1439.898572,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,8,1,5,2023,4.2349958
E64911,614391/23,20701,300,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,8,1,5,2023,2.55376
E64543,611280/23,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,56,5,2023,2.42
E64543,611286/23,403770,5,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,35,5,2023,2.42
E64543,608729/23,403770,20,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,36,5,2023,2.42
E64663,614196/23,413568,365,5,26.399925,1927.194525,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,8,1,5,2023,5.279985
E70130,613449/23,187662,70,5,11.99,167.86,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,8,1,5,2023,2.398
F43581,614410/23,M8275052/5,5,5,440.0,0.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,7,87,5,2023,0.0
E64932,613858/23,7311,500,10,7.7055,385.275,Compra menor,ALMACENABLE,HIDROGEL-37,0,8,1,5,2023,0.77055
E64983,613772/23,157027.7,220,10,15.345,337.59,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,8,1,5,2023,1.5345
E64983,608541/23,157027.7,1220,10,15.345,1872.09,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,5,2023,1.5345
E66071,613449/23,420680,610,10,18.59,1133.99,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,8,1,5,2023,1.859
E78950,613352/23,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,135,5,2023,6.489999999999999
E85758,608518/23,33436,320,10,27.280155,872.96496,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,8,1,5,2023,2.7280155
E85758,613451/23,33436,420,10,27.280155,1145.76651,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,8,1,5,2023,2.7280154999999997
E85769,613451/23,33435,20,10,20.899808,41.799616,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,8,1,5,2023,2.0899808
E85769,614197/23,33435,20,10,20.899808,41.799616,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,8,1,5,2023,2.0899808
E99807,614470/23,178565.7,130,10,47.19,613.47,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,4,1,5,2023,4.719
E99807,614195/23,178565.7,100,10,47.19,471.9,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,8,1,5,2023,4.718999999999999
E99808,611284/23,178567.1,30,10,62.59,187.77,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,35,5,2023,6.259
E99808,611077/23,178567.1,200,10,62.59,1251.8,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,5,46,5,2023,6.2589999999999995
E99808,608726/23,178567.1,120,10,62.59,751.08,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,36,5,2023,6.259
B41691,569318/15,400403,20,10,102.803729,205.607458,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,6,2015,10.2803729
E64751,568900/15,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,6,2015,0.11
E64663,568917/15,413568,200,5,29.15,1166.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,6,2015,5.83
E64932,568908/15,39001,100,5,5.24537,104.9074,Compra menor,ALMACENABLE,HIDROGEL-37,0,0,2,6,2015,1.049074
E65485,569164/15,31150,50,5,8.250039,82.50039,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,6,1,6,2015,1.6500078
E64946,569411/15,66800248,200,10,18.7,374.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,6,2015,1.87
E64983,568950/15,157027.7,330,10,17.27,569.91,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,0,2,6,2015,1.7269999999999999
E65056,568908/15,3533,573,3,1.8513,353.5983,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,0,2,6,2015,0.6171
E66071,569333/15,420680,150,10,20.9,313.5,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,6,2015,2.09
E66071,567410/15,420680,200,10,20.9,418.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,6,2015,2.09
E64488,611862/16,284300,100,50,441.639,883.278,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,10,1,6,2016,8.83278
E64764,611766/16,37147,3840,640,68.288,409.728,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,18,1,6,2016,0.1067
E64765,611689/16,1385,1200,300,61.722222,246.888888,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,6,2016,0.20574074
E64911,611695/16,20701,600,300,792.0,1584.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,13,1,6,2016,2.64
B40558,541592/19,400505,10,1,9.9,99.0,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,108,6,2019,9.9
E64488,541174/19,284300,500,50,354.754125,3547.54125,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,10,1,6,2019,7.0950825
E64911,540849/19,20701,900,300,792.0,2376.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,13,1,6,2019,2.64
E70130,540853/19,187662,130,5,12.65,328.9,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,18,1,6,2019,2.53
E64983,541132/19,157027.7,370,10,17.259,638.583,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,10,1,6,2019,1.7259
E65007,540844/19,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,6,2019,4.3065
E66071,540846/19,420680,800,10,20.9,1672.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,13,1,6,2019,2.09
E66071,540850/19,420680,120,10,20.9,250.8,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,6,2019,2.0900000000000003
E69682,541134/19,166680.2,80,10,132.0,1056.0,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,10,1,6,2019,13.2
E85769,540815/19,33435,50,10,21.23,106.15,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,0,2,6,2019,2.123
E99808,541054/19,178567.1,20,10,62.7,125.4,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,10,149,6,2019,6.2700000000000005
E65007,630666/20,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,6,2020,4.3065
E66071,629576/20,420680,140,10,20.9,292.6,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,6,2020,2.0900000000000003
B40558,604850/21,400505,10,1,11.22,112.2,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,134,6,2021,11.22
B40558,604876/21,400505,2,1,11.22,22.44,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,112,6,2021,11.22
B40558,604948/21,400505,5,1,11.22,56.1,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,172,6,2021,11.22
B40558,604990/21,400505,6,1,11.22,67.32,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,110,6,2021,11.219999999999999
E64544,605660/21,420621,150,10,42.349958,635.24937,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,6,2021,4.2349958
E64663,605650/21,413568,100,100,527.9985,527.9985,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,6,2021,5.279985
E64663,605662/21,413568,800,100,527.9985,4223.988,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,13,1,6,2021,5.279985
F43331,604781/21,ULTVFL05MD,5,5,577.5,577.5,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0,11,112,6,2021,115.5
E65007,605849/21,20415,50,50,215.325,215.325,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,6,2021,4.3065
E66071,604449/21,420680,120,10,18.59,223.08,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,6,2021,1.8590000000000002
C56207,727750/22,1492.00,350,350,108.4545,108.4545,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0,10,1,6,2022,0.30987
E64764,727516/22,1383,600,300,27.588,55.176,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,10,1,6,2022,0.09196
E64911,727516/22,20701,300,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,10,1,6,2022,2.55376
E64543,728536/22,403770,5,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,30,6,2022,2.42
E64543,728567/22,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,15,58,6,2022,2.42
F43581,726564/22,M8275052/5,10,5,440.0,880.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,11,151,6,2022,88.0
E85758,727493/22,33436,380,10,27.280155,1036.64589,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,10,1,6,2022,2.7280155
E99808,728546/22,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,30,6,2022,6.2595
E99808,728547/22,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,20,6,2022,6.2595
E99808,728563/22,178567.1,60,10,62.595,375.57,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,15,58,6,2022,6.2595
B41691,643418/15,400403,20,10,102.803729,205.607458,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,7,2015,10.2803729
E64898,643138/15,0037447,1050,350,577.5,1732.5,Concurso,TRANSITO,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0,11,118,7,2015,1.65
E64911,643731/15,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,6,1,7,2015,2.64
B41691,537722/17,400403,50,10,102.802,514.01,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,7,2017,10.2802
E64750,537673/17,1626W,600,200,61.6,184.8,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,4,1,7,2017,0.308
E64751,537673/17,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,4,1,7,2017,0.11
E64663,537899/17,413568,30,5,26.950275,161.70165,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,4,1,7,2017,5.390055
E65485,537857/17,33115,30,5,6.599996,39.599976,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,18,1,7,2017,1.3199992
B41691,685601/18,400403,60,10,102.802,616.812,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,0,2,7,2018,10.2802
E64751,685539/18,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,7,2018,0.11
E64765,685687/18,37167,480,480,83.96784,83.96784,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,0,2,7,2018,0.17493299999999998
E64761,686521/18,265868.4,50,5,13.497,134.97,Compra menor,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0,0,13,7,2018,2.6994
E64761,685388/18,265868.4,50,5,13.497,134.97,Compra menor,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0,0,57,7,2018,2.6994
E64983,685764/18,157027.7,100,10,17.259,172.59,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,0,2,7,2018,1.7259
E65056,685646/18,33533,1008,3,1.8513,622.0368,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,0,2,7,2018,0.6171
E85758,685646/18,33436,50,10,28.16,140.8,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,0,2,7,2018,2.8160000000000003
E99808,686422/18,178567.1,10,10,62.7,62.7,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,10,149,7,2018,6.2700000000000005
B40558,663752/19,400505,5,1,9.9,49.5,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,172,7,2019,9.9
B41691,660458/19,400403,130,10,102.802,1336.426,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,7,2019,10.280199999999999
E64544,663978/19,420621,80,10,42.9,343.2,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,0,2,7,2019,4.29
E64751,660442/19,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,7,2019,0.11
E64932,663959/19,39001,375,5,5.24537,393.40275,Compra menor,ALMACENABLE,HIDROGEL-37,0,10,1,7,2019,1.049074
E64932,660572/19,39001,100,5,5.24537,104.9074,Compra menor,ALMACENABLE,HIDROGEL-37,0,0,2,7,2019,1.049074
E65486,663958/19,33110,680,10,5.3416,363.2288,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,7,2019,0.53416
