AÑO,MES,PRODUCTO,CANTIDADCOMPRA
2021,2,APÓSITO TRANSPARENTE ADHESIVO-20,1050
2021,2,APOSITO ABSORBENTE S/ ADHESIVO-25,900
2021,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2021,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,15
2021,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,40
2021,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,810
2021,3,APOSITO DE HIDROFIBRA  / CINTA-18,110
2021,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,450
2021,3,APOSITO C/ CARBON Y PLATA-6,1800
2021,3,APOSITO DE FIBRAS DE POLIACRILATO-3,480
2021,3,APOSITO MALLADO C/ PARAFINA-39,440
2021,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,5770
2021,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2740
2021,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,3,APOSITO DE HIDROCOLOIDE-9,1746
2021,3,APOSITO DE HIDROCOLOIDE-7,815
2021,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2021,3,APOSITO DE ESPUMA POLIURETANO-8,630
2021,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,5400
2021,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,4200
2021,3,HIDROGEL-37,1500
2021,3,APOSITO MALLADO C/ PARAFINA-38,2620
2021,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,350
2021,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,156
2021,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,770
2021,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,39
2021,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,90
2021,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,5
2021,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1060
2021,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,180
2021,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,10
2021,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,2
2021,3,APOSITO MALLADO C/ SILICONA-0,0
2021,3,APOSITO C/ CARBON Y PLATA-4,980
2021,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,10000
2021,3,APOSITO DE HIDROCOLOIDE-3,600
2021,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,75
2021,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2021,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,13
2021,3,APÓSITO TRANSPARENTE ADHESIVO-24,5100
2021,3,APOSITO DE ALGINATO C/ PLATA-6,0
2021,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,9
2021,3,APOSITO DE HIDROCOLOIDE-6,1210
2021,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,500
2021,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,200
2021,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2021,3,APÓSITO TRANSPARENTE ADHESIVO-20,3350
2021,3,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2021,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2021,3,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2021,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,50
2021,4,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1180
2021,4,APOSITO DE HIDROFIBRA  / CINTA-18,215
2021,4,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
2021,4,APOSITO C/ CARBON Y PLATA-6,2700
2021,4,APOSITO DE FIBRAS DE POLIACRILATO-3,730
2021,4,APOSITO MALLADO C/ PARAFINA-39,820
2021,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2040
2021,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1570
2021,4,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,4,APOSITO DE HIDROCOLOIDE-9,2028
2021,4,APOSITO DE HIDROCOLOIDE-7,235
2021,4,APOSITO DE HIDROCOLOIDE C/ PLATA-2,48
2021,4,APOSITO DE ESPUMA POLIURETANO-8,460
2021,4,APÓSITO ABSORBENTE C/ ADHESIVO-22,11100
2021,4,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2021,4,HIDROGEL-37,370
2021,4,APOSITO MALLADO C/ PARAFINA-38,1880
2021,4,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,330
2021,4,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,108
2021,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,830
2021,4,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,80
2021,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,50
2021,4,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2021,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,990
2021,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,210
2021,4,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2021,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,10
2021,4,APOSITO MALLADO C/ SILICONA-0,280
2021,4,APOSITO C/ CARBON Y PLATA-4,360
2021,4,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,12000
2021,4,APOSITO DE HIDROCOLOIDE-3,325
2021,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25
2021,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,15
2021,4,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,3
2021,4,APÓSITO TRANSPARENTE ADHESIVO-24,9700
2021,4,APOSITO DE ALGINATO C/ PLATA-6,100
2021,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2021,4,APOSITO DE HIDROCOLOIDE-6,620
2021,4,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,100
2021,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,100
2021,4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2021,4,APÓSITO TRANSPARENTE ADHESIVO-20,2650
2021,4,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2021,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
2021,4,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2021,6,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,40
2021,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1100
2021,6,APOSITO DE HIDROFIBRA  / CINTA-18,320
2021,6,APOSITO DE ESPUMA POLIURETANO / SACRO-11,300
2021,6,APOSITO C/ CARBON Y PLATA-6,2700
2021,6,APOSITO DE FIBRAS DE POLIACRILATO-3,540
2021,6,APOSITO MALLADO C/ PARAFINA-39,560
2021,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,4780
2021,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2160
2021,6,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,6,APOSITO DE HIDROCOLOIDE-9,1719
2021,6,APOSITO DE HIDROCOLOIDE-7,400
2021,6,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2021,6,APOSITO DE ESPUMA POLIURETANO-8,430
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,9000
2021,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,2700
2021,6,HIDROGEL-37,1650
2021,6,APOSITO MALLADO C/ PARAFINA-38,1640
2021,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,240
2021,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,132
2021,6,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,940
2021,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,56
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,80
2021,6,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15
2021,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1110
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,250
2021,6,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,30
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,5
2021,6,APOSITO MALLADO C/ SILICONA-0,70
2021,6,APOSITO C/ CARBON Y PLATA-4,630
2021,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,2000
2021,6,APOSITO DE HIDROCOLOIDE-3,635
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,80
2021,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,10
2021,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,26
2021,6,APÓSITO TRANSPARENTE ADHESIVO-24,11600
2021,6,APOSITO DE ALGINATO C/ PLATA-6,0
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2021,6,APOSITO DE HIDROCOLOIDE-6,1210
2021,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,500
2021,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,280
2021,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2021,6,APÓSITO TRANSPARENTE ADHESIVO-20,2450
2021,6,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2021,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2021,6,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,5
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,30
2021,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1080
2021,7,APOSITO DE HIDROFIBRA  / CINTA-18,265
2021,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,400
2021,7,APOSITO C/ CARBON Y PLATA-6,1800
2021,7,APOSITO DE FIBRAS DE POLIACRILATO-3,400
2021,7,APOSITO MALLADO C/ PARAFINA-39,690
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,4460
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1840
2021,7,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,7,APOSITO DE HIDROCOLOIDE-9,1824
2021,7,APOSITO DE HIDROCOLOIDE-7,360
2021,7,APOSITO DE HIDROCOLOIDE C/ PLATA-2,32
2021,7,APOSITO DE ESPUMA POLIURETANO-8,760
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,7500
2021,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,1800
2021,7,HIDROGEL-37,1370
2021,7,APOSITO MALLADO C/ PARAFINA-38,1850
2021,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,130
2021,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,192
2021,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,940
2021,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,32
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,35
2021,7,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,5
2021,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1250
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,340
2021,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,50
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,15
2021,7,APOSITO MALLADO C/ SILICONA-0,0
2021,7,APOSITO C/ CARBON Y PLATA-4,610
2021,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,4000
2021,7,APOSITO DE HIDROCOLOIDE-3,655
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,30
2021,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,10
2021,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,24
2021,7,APÓSITO TRANSPARENTE ADHESIVO-24,0
2021,7,APOSITO DE ALGINATO C/ PLATA-6,100
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,4
2021,7,APOSITO DE HIDROCOLOIDE-6,1360
2021,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,800
2021,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,400
2021,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,700
2021,7,APÓSITO TRANSPARENTE ADHESIVO-20,4400
2021,7,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2021,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2021,7,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,120
2021,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1080
2021,8,APOSITO DE HIDROFIBRA  / CINTA-18,380
2021,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2021,8,APOSITO C/ CARBON Y PLATA-6,1800
2021,8,APOSITO DE FIBRAS DE POLIACRILATO-3,530
2021,8,APOSITO MALLADO C/ PARAFINA-39,600
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,4180
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1250
2021,8,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,8,APOSITO DE HIDROCOLOIDE-9,2640
2021,8,APOSITO DE HIDROCOLOIDE-7,625
2021,8,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2021,8,APOSITO DE ESPUMA POLIURETANO-8,450
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,7800
2021,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,3300
2021,8,HIDROGEL-37,1350
2021,8,APOSITO MALLADO C/ PARAFINA-38,1740
2021,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,340
2021,8,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,108
2021,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,750
2021,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,12
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,75
2021,8,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2021,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1180
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,190
2021,8,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,30
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,4
2021,8,APOSITO MALLADO C/ SILICONA-0,70
2021,8,APOSITO C/ CARBON Y PLATA-4,430
2021,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,18000
2021,8,APOSITO DE HIDROCOLOIDE-3,950
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,85
2021,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,10
2021,8,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2021,8,APÓSITO TRANSPARENTE ADHESIVO-24,11300
2021,8,APOSITO DE ALGINATO C/ PLATA-6,100
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2021,8,APOSITO DE HIDROCOLOIDE-6,1840
2021,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,500
2021,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,440
2021,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2021,8,APÓSITO TRANSPARENTE ADHESIVO-20,3800
2021,8,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2021,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,700
2021,8,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2021,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,30
2021,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,960
2021,9,APOSITO DE HIDROFIBRA  / CINTA-18,110
2021,9,APOSITO DE ESPUMA POLIURETANO / SACRO-11,350
2021,9,APOSITO C/ CARBON Y PLATA-6,2100
2021,9,APOSITO DE FIBRAS DE POLIACRILATO-3,260
2021,9,APOSITO MALLADO C/ PARAFINA-39,340
2021,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,4650
2021,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2395
2021,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,9,APOSITO DE HIDROCOLOIDE-9,1929
2021,9,APOSITO DE HIDROCOLOIDE-7,370
2021,9,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2021,9,APOSITO DE ESPUMA POLIURETANO-8,280
2021,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,5700
2021,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2021,9,HIDROGEL-37,720
2021,9,APOSITO MALLADO C/ PARAFINA-38,1710
2021,9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,280
2021,9,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,132
2021,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,830
2021,9,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,74
2021,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,100
2021,9,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2021,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1330
2021,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,240
2021,9,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,130
2021,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,5
2021,9,APOSITO MALLADO C/ SILICONA-0,70
2021,9,APOSITO C/ CARBON Y PLATA-4,710
2021,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0
2021,9,APOSITO DE HIDROCOLOIDE-3,665
2021,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,75
2021,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,5
2021,9,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2021,9,APÓSITO TRANSPARENTE ADHESIVO-24,8300
2021,9,APOSITO DE ALGINATO C/ PLATA-6,110
2021,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2021,9,APOSITO DE HIDROCOLOIDE-6,1230
2021,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,900
2021,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,200
2021,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2021,9,APÓSITO TRANSPARENTE ADHESIVO-20,2450
2021,9,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2021,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
2021,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,5
2021,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,20
2021,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1130
2021,10,APOSITO DE HIDROFIBRA  / CINTA-18,215
2021,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,350
2021,10,APOSITO C/ CARBON Y PLATA-6,2700
2021,10,APOSITO DE FIBRAS DE POLIACRILATO-3,240
2021,10,APOSITO MALLADO C/ PARAFINA-39,520
2021,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,4740
2021,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1530
2021,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,10,APOSITO DE HIDROCOLOIDE-9,1932
2021,10,APOSITO DE HIDROCOLOIDE-7,1235
2021,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2021,10,APOSITO DE ESPUMA POLIURETANO-8,490
2021,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,3300
2021,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,5400
2021,10,HIDROGEL-37,1120
2021,10,APOSITO MALLADO C/ PARAFINA-38,2120
2021,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,220
2021,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,72
2021,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,650
2021,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,32
2021,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,75
2021,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15
2021,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,900
2021,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,360
2021,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2021,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,20
2021,10,APOSITO MALLADO C/ SILICONA-0,0
2021,10,APOSITO C/ CARBON Y PLATA-4,350
2021,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,11000
2021,10,APOSITO DE HIDROCOLOIDE-3,800
2021,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,40
2021,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,10
2021,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,10
2021,10,APÓSITO TRANSPARENTE ADHESIVO-24,13100
2021,10,APOSITO DE ALGINATO C/ PLATA-6,110
2021,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2021,10,APOSITO DE HIDROCOLOIDE-6,1400
2021,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,550
2021,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,300
2021,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2021,10,APÓSITO TRANSPARENTE ADHESIVO-20,2350
2021,10,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2021,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2021,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2021,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,10
2021,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,90
2021,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1010
2021,12,APOSITO DE HIDROFIBRA  / CINTA-18,185
2021,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,450
2021,12,APOSITO C/ CARBON Y PLATA-6,1800
2021,12,APOSITO DE FIBRAS DE POLIACRILATO-3,380
2021,12,APOSITO MALLADO C/ PARAFINA-39,1010
2021,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,3890
2021,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2020
2021,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2021,12,APOSITO DE HIDROCOLOIDE-9,1644
2021,12,APOSITO DE HIDROCOLOIDE-7,240
2021,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2021,12,APOSITO DE ESPUMA POLIURETANO-8,560
2021,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,6000
2021,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,3000
2021,12,HIDROGEL-37,530
2021,12,APOSITO MALLADO C/ PARAFINA-38,1180
2021,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,230
2021,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,108
2021,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,870
2021,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,44
2021,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,120
